"compressed_10.jpg","141.27812147505423","26.630054492553256","0.829087236903432","0.6296923416370394"
"compressed_20.jpg","89.05325379609545","28.63430568681524","0.8983948788058393","0.765798000518018"
"compressed_25.jpg","77.70013015184382","29.226586146000688","0.9146808155486711","0.79634232457861"
"compressed_30.jpg","71.85623861171366","29.566158809930347","0.923934604950996","0.8102929485719206"
"compressed_40.jpg","58.28754880694143","30.4750456874975","0.9443570304742419","0.845628950447765"
"compressed_45.jpg","54.88360954446855","30.736376948730197","0.9482787614515843","0.8550837466635092"
"compressed_50.jpg","52.9330715835141","30.893532650427776","0.9507669892306048","0.860160710038715"
"compressed_60.jpg","49.96582646420824","31.14407285575037","0.9587448960257915","0.8673097965523866"
"compressed_70.jpg","23.598767895878524","34.401910320499084","0.9838214296799451","0.9364248205933466"
"compressed_80.jpg","0.013709327548806941","66.76064207975173","0.999991395741698","0.9999576557510921"
